trackId,title,version,type,isrc,explicitContent,trackNumber,discNumber,artistId,artistAppearsAs,releaseId,duration,formats,price,rrp,url,popularity,streamingReleaseDate,licensorID
5130426,Rehab,Album Version,Audio,GBUM70603730,false,2,1,4,Amy Winehouse,460764,212,"17,43,1,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/island-life-50-years-of-island-records?h=02,0.35,,1
5130621,Monkey Man,,Audio,GBUM70607203,false,1,3,4,Amy Winehouse,460764,174,"17,43,1,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/island-life-50-years-of-island-records?h=01,0.34,,1
5375585,Love Is A Losing Game,,Audio,GBUM70603489,false,11,1,4,Amy Winehouse,484767,155,"17,43,1",0.99,0.99,http://www.7digital.com/artist/various-artists/release/heartbreakers-n?h=11,0.25,2009-06-22T00:00:00Z,1
5556126,Back To Black,,Audio,GBUM70604698,true,2,2,4,Amy Winehouse,501656,240,17,0.99,0.99,http://www.7digital.com/artist/various-artists/release/woman-to-woman?h=02,0.0,2008-09-08T00:00:00Z,1
6405564,Stronger Than Me,,Audio,GBAAN0300358,false,2,1,4,Amy Winehouse,578630,212,"17,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/randb-divas-1?h=02,0.33,2009-10-07T00:00:00Z,1
6572684,In My Bed,Bugz In The Attic Dub,Audio,GBAAN0400087,false,2,1,4,Amy Winehouse,592784,413,"17,33",0.99,0.99,http://www.7digital.com/artist/bugz-in-the-attic/release/got-the-bug-2-1?h=02,0.25,,1
6629179,Valerie,"Live, BBC Radio 1 Live Lounge, London/2007",Audio,GBUM70702678,false,4,2,4,Amy Winehouse,597312,230,"17,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/totally-chick-flicks?h=04,0.3,,1
6630171,Take The Box,Seijis Buggin' Mix,Audio,GBAAN0300706,false,2,2,4,Amy Winehouse,597382,467,17,0.99,0.99,http://www.7digital.com/artist/various-artists/release/lifestyle2-bar-jazz-vol-1?h=02,0.25,2010-05-31T00:00:00Z,1
6734510,Valerie,"Live, BBC Radio 1 Live Lounge, London/2007",Audio,GBUM70702678,false,13,2,4,Amy Winehouse,606136,230,17,0.99,0.99,http://www.7digital.com/artist/various-artists/release/miss-independent-1?h=13,0.24,,1
6922467,In My Bed,Definitive Radio Edit,Audio,GBAAN0400083,false,1,1,4,Amy Winehouse,618225,242,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/in-my-bed-you-sent-me-flying?h=01,0.32,2004-04-05T00:00:00Z,1
6922468,You Sent Me Flying,Definitive Edit,Audio,GBAAN0400098,false,2,1,4,Amy Winehouse,618225,229,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/in-my-bed-you-sent-me-flying?h=02,0.33,2004-04-05T00:00:00Z,1
6922469,Best Friend,Acoustic,Audio,GBAAN0300499,false,3,1,4,Amy Winehouse,618225,209,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/in-my-bed-you-sent-me-flying?h=03,0.32,2004-04-05T00:00:00Z,1
7079800,Valerie,,Audio,GBCAD0706970,false,2,1,4,Amy Winehouse,637630,229,17,0.99,0.99,http://www.7digital.com/artist/various-artists/release/live-lounge-2?h=02,0.28,,1
7470534,Monkey Man,,Audio,GBUM70607203,false,1,1,4,Amy Winehouse,673805,174,17,0.99,0.99,http://www.7digital.com/artist/various-artists/release/kids-sing-along-pac?h=01,0.32,2010-03-15T00:00:00Z,1
7479374,Valerie,,Audio,GBCAD0706970,false,2,1,4,Amy Winehouse,674283,229,17,0.99,0.99,http://www.7digital.com/artist/various-artists/release/live-lounge-2-1?h=02,0.27,,1
7778326,Back To Black,,Audio,GBUM70604698,false,11,1,4,Amy Winehouse,701054,241,"17,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/songs-about-love?h=11,0.3,,1
7836404,Back To Black,,Audio,GBUM70604698,true,11,1,4,Amy Winehouse,706649,241,"17,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/songs-about-love-1?h=11,0.38,2010-01-25T00:00:00Z,1
7877442,Rehab,,Audio,GBUM70603730,false,46,1,4,Amy Winehouse,710380,213,48,0.99,0.99,http://www.7digital.com/artist/various-artists-brits-2010/release/brits-2010?h=46,0.25,,1
8109372,Rehab (Album Version),,Audio,GBUM70603730,false,2,2,4,Amy Winehouse,731989,212,"17,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/now-thats-what-i-call-the-00s?h=02,0.36,,1
8189540,Cupid,,Audio,GBUM70708468,false,8,1,4,Amy Winehouse,739193,228,17,0.99,0.99,http://www.7digital.com/artist/various-artists/release/valentines-day-ost?h=08,0.27,2010-02-08T00:00:00Z,1
8377850,Back To Black,Radio Edit,Audio,GBUM70607604,false,18,2,4,Amy Winehouse,756775,192,17,0.99,0.99,http://www.7digital.com/artist/various-artists/release/my-songs-2010?h=18,0.24,,1
8798607,Stronger Than Me,,Audio,GBAAN0300358,false,20,1,4,Amy Winehouse,795532,214,"17,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/i-am-angry?h=20,0.29,2010-05-03T00:00:00Z,1
8856403,Love Is A Losing Game,,Audio,GBUM70603489,false,1,1,4,Amy Winehouse,800583,155,"17,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/i-am-sleepy?h=01,0.33,2010-05-03T00:00:00Z,1
9760034,Tears Dry On Their Own,Clean Version,Audio,GBUM70603573,false,9,2,4,Amy Winehouse,886464,184,17,0.99,0.99,http://www.7digital.com/artist/various-artists/release/always-a-woman?h=09,0.25,,1
10136825,You Know I'm No Good,,Audio,GBUM70603488,false,1,1,4,Amy Winehouse,921173,258,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/you-know-im-no-good-4?h=01,0.33,2007-04-02T00:00:00Z,1
10136826,You Know I'm No Good,Ghostface (UK version),Audio,GBUM70607209,false,2,1,4,Amy Winehouse,921173,203,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/you-know-im-no-good-4?h=02,0.29,2007-04-02T00:00:00Z,1
10901023,Rehab,,Audio,GBCAD1001139,false,20,2,4,Amy Winehouse,991608,222,17,0.99,0.99,http://www.7digital.com/artist/various-artists/release/dermot-oleary-presents-the-saturday-sessions?h=20,0.29,,1
11029788,Rehab,TBA - Vodafone,Audio,GBUM70703574,false,1,1,4,Amy Winehouse,1003443,221,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/rehab-3?h=01,0.33,2007-04-30T00:00:00Z,1
11029789,Tears Dry On Their Own,TBA - Vodafone,Audio,GBUM70703575,false,1,1,4,Amy Winehouse,1003444,203,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/tears-dry-on-their-own-8?h=01,0.35,2007-04-30T00:00:00Z,1
12601400,Rehab,,Audio,GBUM70603730,false,8,1,4,Amy Winehouse,1138817,213,"48,26",0.99,0.99,http://www.7digital.com/artist/various-artists-brit-awards-2011/release/brit-awards-2011?h=08,0.29,,1
12621761,Will You Still Love Me Tomorrow,,Audio,GBAAN0400886,false,8,2,4,Amy Winehouse,1140689,211,"17,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/love-songs-actually?h=08,0.35,,1
12889728,Back To Black,Radio Edit,Audio,GBUM70607604,false,14,1,4,Amy Winehouse,1164242,192,"17,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/your-songs?h=14,0.32,,1
13275028,Back to Black,,Audio,GBUM70604698,false,2,1,4,Amy Winehouse,1199026,239,"17,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/the-very-best-of-sad-songs?h=02,0.33,,1
13328953,Back To Black,Clean Version,Audio,GBUM70607752,false,19,3,4,Amy Winehouse,1203914,240,"17,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/best-of-british?h=19,0.3,2011-04-18T00:00:00Z,1
13938759,Valerie,,Audio,GBCAD0706970,false,3,2,4,Amy Winehouse,1261134,229,"17,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/the-best-of-bbc-radio-1s-live-lounge?h=03,0.3,,1
14359393,You Know I'm No Good,Demo Version,Audio,GBUM70606905,false,1,1,4,Amy Winehouse,1301095,254,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/you-know-im-no-good-5?h=01,0.32,2007-01-08T00:00:00Z,1
14483844,Take The Box,Demo,Audio,GBAAN0300019,false,5,1,4,Amy Winehouse,1311295,201,17,0.99,0.99,http://www.7digital.com/artist/gilles-peterson/release/worldwide-3?h=05,0.26,2003-06-16T00:00:00Z,1
14659676,Back to Black In the Style of Amy Winehouse,,Audio,FR6V80693513,false,13,1,4,Amy Winehouse,1326319,263,"17,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/sunfly-hits-vol-255?h=13,0.28,2011-06-21T00:00:00Z,1
14659830,Love Is a Losing Game In the Style of Amy Winehouse,,Audio,FR6V80693601,false,11,1,4,Amy Winehouse,1326331,178,"17,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/sunfly-hits-vol-262?h=11,0.0,2011-06-21T00:00:00Z,1
15304842,Back To Black,TBA - Vodafone,Audio,GBUM70703571,false,1,1,4,Amy Winehouse,1386775,233,17,0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/back-to-black-12?h=01,0.33,2007-04-30T00:00:00Z,1
15304843,You Know I'm No Good,TBA - Vodafone,Audio,GBUM70703572,false,1,1,4,Amy Winehouse,1386776,261,17,0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/you-know-im-no-good-7?h=01,0.33,2007-04-30T00:00:00Z,1
16156431,Love Is A Losing Game,,Audio,GBUM70603489,false,7,1,4,Amy Winehouse,1465735,156,17,0.99,0.99,http://www.7digital.com/artist/various-artists/release/my-songs-2?h=07,0.0,2008-06-30T00:00:00Z,1
16203431,Our Day Will Come,,Audio,GBUM71110106,false,1,1,4,Amy Winehouse,1469772,170,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/lioness-hidden-treasures?h=01,0.6,2011-12-05T00:00:00Z,1
16203432,Between The Cheats,,Audio,GBUM71110009,false,2,1,4,Amy Winehouse,1469772,214,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/lioness-hidden-treasures?h=02,0.53,2011-12-05T00:00:00Z,1
16203433,Tears Dry,Original Version,Audio,GBUM71110108,true,3,1,4,Amy Winehouse,1469772,249,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/lioness-hidden-treasures?h=03,0.53,2011-12-05T00:00:00Z,1
16203434,Will You Still Love Me Tomorrow?,2011,Audio,GBUM71110028,false,4,1,4,Amy Winehouse,1469772,263,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/lioness-hidden-treasures?h=04,0.55,2011-12-05T00:00:00Z,1
16203436,Valerie,'68 Version,Audio,GBARL1101309,false,6,1,4,Amy Winehouse,1469772,240,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/lioness-hidden-treasures?h=06,0.54,2011-12-05T00:00:00Z,1
16203437,The Girl From Ipanema,,Audio,GBUM71110103,false,7,1,4,Amy Winehouse,1469772,169,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/lioness-hidden-treasures?h=07,0.5,2011-12-05T00:00:00Z,1
16203438,Half Time,,Audio,GBUM71110104,true,8,1,4,Amy Winehouse,1469772,234,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/lioness-hidden-treasures?h=08,0.49,2011-12-05T00:00:00Z,1
16203439,Wake Up Alone,Original Recording,Audio,GBUM71110027,false,9,1,4,Amy Winehouse,1469772,266,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/lioness-hidden-treasures?h=09,0.49,2011-12-05T00:00:00Z,1
16203440,"Best Friends, Right?",,Audio,GBUM71110102,false,10,1,4,Amy Winehouse,1469772,176,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/lioness-hidden-treasures?h=10,0.49,2011-12-05T00:00:00Z,1
16203442,A Song For You,,Audio,GBUM71110107,false,12,1,4,Amy Winehouse,1469772,271,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/lioness-hidden-treasures?h=12,0.49,2011-12-05T00:00:00Z,1
16495653,Back To Black,Mushtaq Vocal Remix,Audio,GBUM70701441,false,1,1,4,Amy Winehouse,1495820,245,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/back-to-black-remix-ep?h=01,0.45,2011-12-11T00:00:00Z,1
16495654,Back To Black,Steve Mac Vocal,Audio,GBUM70701439,false,2,1,4,Amy Winehouse,1495820,365,17,0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/back-to-black-remix-ep?h=02,0.32,2011-12-11T00:00:00Z,1
16495657,Back To Black,The Rumble Strips Remix,Audio,GBUM70701443,false,3,1,4,Amy Winehouse,1495820,230,"17,26",0.99,0.99,http://www.7digital.com/artist/amy-winehouse/release/back-to-black-remix-ep?h=03,0.4,2011-12-11T00:00:00Z,1
17232656,Back to Black,,Audio,GBUM70604698,false,16,2,4,Amy Winehouse,1564319,239,"17,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/now-thats-what-i-call-love-2?h=16,0.41,,1
17318306,Our Day Will Come,,Audio,GBUM71110106,false,2,1,4,Amy Winehouse,1573104,170,17,0.99,0.99,http://www.7digital.com/artist/various-artists/release/your-songs-2012?h=02,0.37,2012-02-06T00:00:00Z,1
17327240,Back To Black,Clean Version,Audio,GBUM70607752,false,21,2,4,Amy Winehouse,1574097,242,17,0.99,0.99,http://www.7digital.com/artist/various-artists/release/the-brit-awards-with-mastercard-2012?h=21,0.38,2012-02-13T00:00:00Z,1
17683861,Me & Mr Jones,,Audio,GBUM70603492,true,2,2,4,Amy Winehouse,1612436,152,17,0.99,0.99,http://www.7digital.com/artist/various-artists/release/you-raise-me-up-2012?h=02,0.0,2012-03-05T00:00:00Z,1
17762725,Our Day Will Come,,Audio,GBUM71110106,false,16,1,4,Amy Winehouse,1620454,169,17,0.99,0.99,http://www.7digital.com/artist/various-artists/release/pop-princesses-2012?h=16,0.32,2012-03-05T00:00:00Z,1
17905705,Our Day Will Come,,Audio,GBUM71110106,false,3,1,4,Amy Winehouse,1635164,169,17,0.99,0.99,http://www.7digital.com/artist/various-artists/release/soul-sisters?h=03,0.36,2012-03-12T00:00:00Z,1
